Height,Width,Hue,Times moved,Hours,Priority
10.69399731,23.42709877,-0.760612839,0,8,low
8.392586352,28.83369312,0.223472616,1,25,high
9.662545517,32.4455184,0.654795707,0,10,low
9.797162043,20.89475225,0.330859087,1,36,high
9.144035951,25.94493196,0.388968675,0,6,low
8.247282399,19.92612127,0.334945183,1,5,low
10.26566105,16.43461167,0.32974069,1,8,low
9.71178781,24.67766068,-0.044283044,2,3,low
11.17658993,15.02556511,0.952067303,2,42,high
8.694432791,30.4990297,0.428663258,2,7,low
8.675859656,29.28610274,0.341478532,1,13,high
10.27670879,23.31925952,-0.83943302,2,9,low
7.707202692,32.1844436,0.45610046,0,11,high
9.412428897,18.82423646,-0.586755697,1,4,low
9.695939263,19.6633303,-0.03328358,0,6,low
8.322221769,19.12967947,-0.095478701,0,36,high
7.140335492,19.81325896,-0.406225968,0,28,high
7.77410049,24.61190454,-0.228634824,2,12,low
10.29400327,17.07468007,-0.035762153,1,5,low
9.706756745,18.5207442,-0.385792217,0,8,high
8.183901486,28.89193323,0.714133032,3,38,high
8.58487608,18.86565236,0.039015888,2,9,low
7.151043721,31.35866218,-0.042980445,1,25,high
8.237695837,31.60977536,-0.475407008,0,9,low
10.33917787,19.60630293,0.467558078,0,3,low
9.321343211,25.71346229,0.701495149,0,9,low
10.78675881,17.41762369,0.801846086,0,4,low
8.668382733,28.96145044,-0.203805576,2,27,high
8.435861169,29.99852353,-0.17069744,1,11,low
9.009108627,17.4870274,0.449765943,2,11,low
7.653041108,30.75549927,0.259704,3,9,high
7.948487848,27.29171063,0.21678012,2,32,high
9.282791983,24.47832397,0.274994864,1,10,low
8.364588981,30.57409798,-0.655438907,2,8,low
9.884133839,13.65875025,-0.989571336,1,5,low
10.17048249,27.75504196,-0.337298797,0,9,low
6.878511193,24.01606451,0.013283913,3,31,high
6.932286864,21.38256172,-0.209373334,3,45,high
8.460001961,18.67919062,0.046118429,2,11,low
9.955725211,15.29520994,-0.091143878,1,7,low
10.06840863,25.75345717,0.24400862,1,12,low
7.01279032,31.3859554,0.68812026,4,4,high
8.203517307,26.14818625,0.562064312,1,35,high
10.60684426,20.31556358,0.551139038,1,7,low
8.94243472,24.43228052,-0.637193239,4,18,high
7.675751782,29.27828045,-0.117987403,2,25,high
9.887609118,13.01458897,0.077210237,1,6,low
10.96052195,21.54035647,-0.087728993,0,6,low
7.160451553,17.97529081,0.01862549,2,20,high
6.788186942,24.782037,-0.030351849,4,21,high
9.594670371,23.9934016,-0.196204676,1,10,low
12.36537324,12.90122898,0.4067847,1,6,low
9.947519898,25.16943685,0.812306542,0,4,low
6.631380626,23.11274525,-0.496340856,1,20,high
8.641698889,26.94990508,-0.518505184,3,33,high
9.993389453,19.37688536,-0.473606057,2,39,high
7.232511943,21.07263411,-0.341459554,0,32,high
8.869580876,22.65650923,0.3819562,0,9,low
7.974832635,27.60561516,-0.912876699,3,19,high
8.891351816,25.75669202,0.538869472,1,26,high
5.978845755,36.08363477,0.458208385,1,34,high
6.736364954,35.35330934,0.468269756,2,23,high
7.537939861,30.97787719,0.071578262,3,17,high
8.443594253,32.90390873,-0.719352012,1,36,high
9.63361252,22.21869217,-0.241033082,2,4,low
9.532083847,26.99913698,-0.610944823,2,9,low
7.453840273,29.50475426,0.387638572,2,32,high
7.03015218,22.19951299,-0.023771893,4,18,high
7.528485017,27.25471634,0.145267956,2,8,low
7.272217438,33.06074116,0.868017456,4,3,high
8.29480587,33.2905362,0.076455635,2,9,low
7.024175625,17.94042082,-0.90664019,1,12,high
8.851141496,26.66438107,0.418173526,1,4,low
8.709104682,30.35261859,0.447982024,0,4,low
8.435774564,26.8974833,-0.221412615,1,33,high
7.297468713,23.41842867,-0.654120902,1,8,high
7.029426535,31.16331789,0.348600805,2,25,high
10.72261437,19.122949,0.60126246,2,11,low
6.369996506,34.30485437,-0.600246954,0,44,high
11.55547647,16.03632488,-0.839483377,2,11,low
11.26832069,22.83448115,0.287987858,1,5,low
10.93780173,22.90288604,-0.984168717,4,22,high
9.784718463,25.96785788,-0.229825198,0,11,low
8.602635348,27.25009638,0.064061852,3,34,high
12.28612695,22.1404239,0.239037565,0,6,low
9.090924232,23.05387731,0.152542664,2,6,low
8.75353091,24.96127245,-0.847445162,1,11,low
8.899853732,22.1827079,0.28288964,2,5,high
8.410013586,32.5788631,-0.755300757,0,41,high
9.84027179,15.53363178,-0.50700851,1,3,low
7.664311007,27.05452156,0.82437178,4,20,high
7.035136765,26.28761714,0.06082929,3,47,high
9.427512972,21.02504632,0.708415574,1,30,high
5.932984736,28.61430515,-0.589788284,0,38,high
10.15699272,25.66642933,0.485916002,1,8,low
7.538995102,26.12900643,-0.906615487,2,7,low
8.89459479,25.20803382,0.841435282,0,4,low
7.172713509,33.71452174,-0.169764974,1,28,high
10.58773171,26.02155095,-0.046087097,2,10,low
6.931748375,23.7564288,0.753489184,2,24,high
11.52549105,22.65117688,-0.096075967,0,6,low
8.42804151,23.5140497,-0.75081739,2,6,low
7.803835914,22.88516314,-0.299907425,0,11,low
8.506815626,25.23850618,-0.21810363,0,6,low
9.284750028,25.16344099,-0.677544065,0,8,low
8.176407843,27.62600274,0.016077573,3,32,high
9.565446335,14.65477444,-0.803837891,0,7,low
7.837402655,22.47025449,0.440762114,2,10,high
8.52531551,21.24923283,-0.15052254,1,4,low
8.112552562,22.7188634,0.085265701,1,38,high
7.959801675,27.72473732,-0.923498803,0,35,high
8.481543988,16.47219481,-0.703993571,0,20,high
8.672253677,31.07962368,-0.452332219,0,10,low
7.371284053,21.23223954,0.642518728,1,46,high
8.705303387,26.36140227,0.555394552,0,11,high
8.782328916,19.2144633,-0.415059372,1,11,low
8.186408912,22.35747956,-0.303066247,2,38,high
7.97141039,26.43733795,-0.633441876,1,17,high
5.894003211,35.72316135,0.544080479,1,15,high
7.591646041,29.47112731,0.620277382,4,29,high
9.588633277,24.38966502,0.126210209,2,9,low
9.447676915,17.27242424,-0.616211548,1,11,low
9.87091501,14.86246869,-0.692218194,1,5,low
11.00021236,14.92415591,-0.33003816,2,3,low
9.885773878,21.93684185,-0.378481277,0,8,high
9.980409101,25.20337719,0.193337404,2,11,low
6.949812743,21.00256928,0.833828688,1,44,high
6.452192645,37.41764713,-0.736444275,2,47,high
8.532386892,17.50401309,0.638572682,2,9,high
9.690684283,22.57106931,0.699860431,0,7,low
9.880685625,15.83993378,0.680189518,2,7,low
8.649767127,26.76725461,0.326804607,1,4,low
8.221130578,24.41843426,0.84671549,0,7,high
8.192709934,25.55793185,-0.656519151,2,7,low
9.459988715,19.05943741,0.269414256,0,4,low
8.2686083,21.39701939,-0.110026373,0,10,low
7.80131366,27.73500465,0.0250795,0,44,high
12.61593223,19.41536502,0.865423062,1,6,low
7.562880988,26.28481659,0.263290964,1,3,low
9.140470041,29.49597413,-0.155929386,0,25,high
7.543983089,22.01048176,0.91255997,0,37,high
8.57901223,17.58116246,-0.599079549,3,9,high
8.925959082,15.122541,-0.167363393,2,10,low
10.17722041,24.52816755,0.447989006,1,10,low
9.097225406,20.79523082,0.382124359,2,3,low
8.878758717,15.30874044,-0.653141474,1,29,high
7.417285586,32.12386338,-0.214645271,2,4,low
8.667608859,23.82747635,-0.261204586,2,47,high
10.09973702,28.20335843,0.404279341,2,7,low
9.613478621,19.58108922,0.531095414,1,43,high
7.76636032,25.5225967,0.715392985,2,22,high
12.204058,15.05329696,-0.879635013,1,5,low
9.653123435,16.58620554,-0.303827226,2,10,low
7.158052398,28.43936018,-0.677749501,1,20,high
8.608507784,22.4433492,-0.800312447,3,37,high
8.567740056,30.26035741,0.097691904,0,34,high
9.961186554,27.26844563,0.653683755,2,12,low
10.91553901,15.73824118,-0.679189668,0,7,high
7.987070712,27.11099875,0.175641375,0,21,high
9.789281324,26.34143874,0.051947473,3,36,high
10.06316046,23.33731614,-0.772112672,1,4,low
7.668517361,30.93919858,-0.186693878,1,5,high
12.5090889,19.4383536,0.342418487,2,5,low
10.36893447,24.80475885,0.482932533,0,11,low
9.813324844,25.35659732,-0.607490226,1,8,low
8.849558384,26.31997373,0.914091361,2,4,low
8.64961866,19.60252028,-0.624587075,1,10,low
12.66799572,18.45601874,-0.897499116,2,12,low
12.39477543,15.93157771,0.816551059,0,11,low
9.055713366,19.40224065,0.949235519,0,11,low
10.64071104,15.41121818,-0.055309234,2,3,low
6.65387589,21.21032954,0.335600451,3,27,high
9.677932379,13.9399082,0.613159078,3,46,high
8.312951399,24.34791604,-0.277544255,2,30,high
10.55514999,26.19916059,0.999877444,1,11,low
10.87997035,21.42636997,0.1127814,2,12,low
9.785770274,25.68674014,-0.149205512,2,3,low
7.232820819,29.06817915,0.094514269,2,42,high
10.05734331,27.27553216,-0.067401749,1,6,low
10.09435152,18.63889976,-0.254808494,1,12,low
8.536625202,28.2726486,-0.475279297,1,15,high
7.33693941,18.4107633,-0.369496049,2,19,high
10.23698861,21.56296026,-0.375823353,2,9,low
7.174750807,32.98468529,-0.131288253,0,6,high
10.77275648,19.49143621,0.258562625,4,26,high
9.261214765,22.55749558,0.502151189,0,11,low
7.449099813,24.80045188,-0.003161236,3,17,high
12.36386172,20.37891676,0.631993011,2,8,low
7.577948271,37.77452839,0.746136195,1,15,high
8.991188228,24.87615272,0.081118756,1,10,low
6.953382313,21.0955077,-0.49649242,2,9,low
6.352609024,32.26518286,-0.596497413,1,47,high
9.2833082,22.73319852,-0.083399721,2,12,low
13.68590224,13.58801854,0.942222923,2,4,low
7.952143902,28.10075406,0.335141365,1,41,high
9.073466595,26.47334684,0.513466699,2,12,low
11.09037258,20.59421211,0.590893982,0,5,low
9.830401661,20.32115322,-0.923422681,0,4,low
8.465963921,12.68489858,0.772016695,4,24,high
7.044370361,21.27140461,-0.014784334,3,47,high
9.271976733,23.16490355,-0.666526658,1,4,low
8.901940215,20.12204114,-0.569016913,0,8,low
10.97154087,23.0189498,-0.154362881,0,11,low
8.48840573,29.94093857,0.889285141,0,6,low
10.98445626,23.91426331,0.640688318,1,10,low
8.70298589,25.69140194,0.463359315,1,6,low
10.03291352,16.24077151,0.695949164,2,6,low
11.02179224,17.6357815,-0.507173793,2,5,high
10.02226105,30.80352435,-0.482208378,1,6,low
7.087890355,24.16598933,-0.033404557,3,30,high
8.354566504,21.15561343,-0.023427909,0,10,low
8.583562951,32.83800093,-0.867928856,0,7,low
11.67810652,21.19636726,0.74069556,1,9,low
7.390225944,33.83438068,0.76055106,0,41,high
7.853732165,24.36863066,-0.104887987,4,11,high
8.749729233,32.27787659,-0.38235215,0,37,high
11.38071262,20.37119889,-0.668380037,2,3,low
8.565858843,16.72532494,-0.986315971,4,38,high
8.972285461,22.52862628,-0.259716561,2,28,high
10.7932068,23.8534699,0.324882788,2,3,low
11.84356434,12.70299856,0.639004221,1,8,low
7.951301101,22.01948167,0.113881462,1,11,low
7.093204915,24.74745734,-0.876373699,0,10,high
9.804056347,26.29425974,0.713060687,0,10,low
11.10567934,16.96824471,0.491808715,0,9,low
7.729079294,27.02447582,0.630192112,3,9,high
7.323282657,22.89980764,-0.475604765,1,9,high
9.723696948,27.91894239,-0.250089347,1,4,low
8.421637495,27.5269705,-0.487264654,1,8,low
9.268140039,25.92106559,-0.28837635,2,7,low
6.770844951,30.77113384,-0.381963743,3,10,high
11.62142365,18.03203239,0.884494536,0,3,low
8.10682168,34.15147244,0.872861343,0,5,low
8.683842916,23.39552389,0.773509303,4,22,high
8.854842147,26.00406858,0.157959504,2,7,high
12.61563312,14.16130947,0.581444232,2,12,low
8.397365393,17.46368326,-0.565237121,0,31,high
9.198186997,17.45063373,0.813671382,4,32,high
8.290251647,24.11735684,0.665761028,1,5,low
9.29332391,20.36185327,-0.679882987,0,9,low
8.818498992,22.2232551,0.768605491,1,5,low
8.384343673,28.38475695,0.73635692,2,5,low
9.307038968,23.46867754,-0.003289081,4,32,high
9.105428516,30.49073431,0.456647311,0,6,low
7.926500072,18.88990781,0.938822748,1,7,low
12.38852113,19.51384867,-0.488347373,1,6,low
7.666322014,14.6482181,-0.189615664,1,8,high
7.886415621,16.65313081,0.842885268,3,25,high
9.01399523,28.81657329,0.887512596,2,17,high
6.334857263,30.05260937,-0.307540268,1,29,high
10.7595556,14.00380427,0.047521587,1,5,low
8.419463916,24.86517002,-0.621308357,4,11,high
8.368434574,32.85689872,-0.847216538,2,33,high
9.798087671,21.01882848,0.116638887,3,13,high
8.580688238,26.16537668,-0.512474069,2,11,low
8.985461795,20.86655284,-0.692239189,2,5,high
8.083264001,11.6959921,-0.016575701,0,11,low
8.305080315,31.29313522,0.038591949,4,45,high
8.852647422,26.97931696,0.205746282,0,8,low
9.165398558,25.95366385,-0.662997309,3,45,high
8.553506792,31.04414291,0.065676795,0,9,low
10.26032626,25.25437193,-0.472112965,2,11,low
10.19009441,29.43859049,0.59269929,0,6,low
7.687294702,29.49438605,-0.405286666,1,16,high
14.70316999,14.44126005,0.492368551,1,3,low
10.32879193,19.43348682,0.229765513,1,12,low
7.098839712,26.03849926,0.572718237,3,41,high
9.909169095,24.91260516,-0.168539793,2,3,low
8.689523597,29.3714468,-0.337546741,2,6,low
10.68594562,26.72992403,-0.147413789,2,12,low
11.4346925,17.48530881,-0.699774993,0,9,low
10.14726535,22.45024709,0.831179046,1,3,low
10.85529729,16.1990961,0.021773425,1,11,low
7.31994988,29.07433052,0.390052539,0,27,high
10.8498514,16.7168745,0.370296186,1,9,low
7.789466766,25.65661468,0.373353005,0,3,high
8.552860818,27.76384489,-0.119989679,1,39,high
9.435815719,20.45508669,-0.778010954,0,4,low
8.974552906,23.26857107,-0.369453249,3,5,high
10.99241818,17.6181688,0.795097356,1,11,low
9.475756098,19.08401833,0.840160913,3,19,high
6.954623552,26.12844693,-0.040245247,2,4,high
8.986965315,29.48675514,-0.774433827,4,16,high
11.63332382,15.06393483,0.636764112,1,7,low
6.757196923,35.58900169,-0.264360437,1,29,high
9.872430567,17.79897406,-0.156863364,2,8,low
9.044100879,18.98175717,0.597528425,3,33,high
10.80015152,16.4300341,0.837976582,0,6,low
7.600457792,24.34807047,-0.714527862,2,36,high
6.315251162,33.71368443,-0.646737414,4,39,high
7.150168116,21.89208308,0.168254675,0,8,high
9.887687554,21.51133462,0.268952959,3,47,high
9.780492659,24.86884289,0.385395359,3,14,high
8.231224798,24.78054005,-0.704306355,4,19,high
8.424211076,20.48047902,0.924845358,3,38,high
8.860095982,31.07012558,0.286496682,1,7,low
8.845725675,18.07229036,-0.582069332,1,10,low
7.352063769,29.60868674,-0.374304917,0,11,high
7.218113084,21.87071489,-0.69792235,0,13,high
10.4857169,19.45190238,-0.425029228,4,10,high
10.07504593,15.980836,-0.96318887,0,6,low
6.362947858,27.60744489,-0.286932794,3,27,high
10.7710808,17.23416915,0.519158207,0,8,low
13.72150727,20.14070149,-0.073081885,1,9,low
12.40539156,18.24168907,-0.429580536,0,12,low
6.714871103,26.7092154,0.469683312,3,23,high
8.655773907,25.92864618,0.41322865,4,43,high
9.966575142,12.4503671,-0.132745463,0,12,low
10.32501667,19.68908358,-0.979361494,1,22,high
10.45472707,22.35386932,-0.939891089,0,6,low
11.18618721,30.78752687,-0.887401601,0,6,low
8.8942942,16.09570994,-0.606029616,3,22,high
7.742220722,29.09620303,-0.907890605,1,31,high
7.581584122,19.64409659,0.327313961,2,11,high
7.422156189,28.01250165,0.755441838,1,8,low
7.349421361,23.50259491,-0.764499075,3,8,high
8.0931523,28.59369065,-0.62451204,0,12,low
10.09444267,19.07332481,-0.501217745,4,38,high
9.832631188,24.65861113,-0.749284439,2,6,high
9.32364053,16.3819813,0.022763318,2,11,low
7.623153979,23.4425007,-0.139783845,0,7,low
10.84446912,19.24609537,0.666837189,1,9,low
6.438141757,24.16135907,-0.203217751,3,47,high
10.788646,21.4172746,-0.022885191,1,8,low
8.773650223,25.69227744,0.916194386,4,17,high
8.934987398,21.80525927,0.940895994,2,7,low
6.611981354,30.99864867,-0.431425717,3,45,high
7.279063779,24.68667272,0.297121719,0,17,high
8.168996518,27.61264154,0.836418393,4,38,high
7.825700175,20.61660709,0.299255046,1,12,high
8.992585032,21.26288324,0.116248365,0,12,low
9.709389216,22.79717654,0.991966234,2,3,low
9.435852371,22.48394518,0.789838597,2,4,low
9.578021327,21.83936623,-0.868520675,1,10,low
5.901937698,28.72061376,0.685797667,3,20,high
8.646400436,22.00373976,-0.309234923,2,9,low
9.118714797,19.44093554,-0.215574868,1,33,high
10.10851119,24.32619895,-0.804396275,1,12,low
10.21161102,18.0806538,-0.851220712,2,3,low
7.969532444,25.33226102,0.27098154,0,15,high
7.631953122,26.78016244,0.668061285,2,7,low
6.947658195,33.54888889,-0.62154359,2,30,high
7.372100579,29.100624,-0.670641961,0,40,high
8.963121213,22.55708515,0.860339716,1,8,low
10.97336638,24.0473462,-0.491210264,1,6,low
7.947512256,21.83788364,0.330844621,4,35,high
8.37568711,28.17882908,-0.737837743,2,4,low
8.53322143,21.70455473,-0.86163246,0,4,low
11.67560448,15.11040346,-0.608467511,0,4,low
7.993645115,29.3034721,-0.044274028,2,3,low
8.333109073,15.94601364,0.14709912,1,3,low
9.175179709,31.14803329,0.624294145,1,8,low
8.436307033,25.10100695,0.565891381,3,28,high
5.941164715,27.50150068,-0.663689933,2,34,high
7.96418883,28.40112715,0.448856238,0,7,low
11.25174135,16.55484187,-0.326189214,0,7,low
8.845876035,21.88054984,0.391185836,1,10,low
7.466302077,25.83575329,0.01993168,1,12,low
9.436502651,24.63195445,-0.377939254,0,12,low
9.305539684,17.36935552,0.725729422,0,9,low
8.842438282,14.11488531,0.011329162,0,42,high
8.404838824,21.21874601,-0.261116364,0,7,low
7.44334858,25.04592627,0.176248416,2,38,high
7.62492138,17.09993296,0.028255725,0,24,high
10.28123755,25.18298861,-0.032112388,2,7,low
10.09697129,30.15747,-0.111732355,0,3,low
8.64895174,25.40276572,0.154348623,4,34,high
9.314906708,21.79216817,-0.651722029,4,14,high
8.957726819,19.03236275,0.240062394,2,28,high
8.926865805,29.92975786,-0.326954636,2,22,high
9.961744708,17.49650683,0.98070643,1,12,low
8.240032834,27.66904812,0.915756682,0,26,high
9.066251933,22.10999404,-0.1940965,1,41,high
9.568301051,23.34264928,-0.470914999,2,6,low
9.83430745,17.49697707,-0.436170004,1,7,low
8.429935424,23.92554471,0.746647176,0,21,high
11.48353345,16.4781056,-0.730414477,1,10,low
9.065015475,24.91063094,0.236367008,4,5,high
10.36862428,26.06355546,0.303392791,4,7,high
10.33834763,24.06972402,-0.832262312,1,12,low
8.610211808,18.15611112,0.141707144,2,12,high
7.806926123,25.54037261,-0.348811857,3,28,high
7.922680382,25.82981887,0.648431064,1,12,low
9.682827729,20.31374052,0.902002391,1,5,low
7.942298249,21.05459915,-0.886685438,0,11,low
12.55568331,19.40811888,0.978864113,1,5,low
7.910348218,16.36014134,-0.232521145,3,43,high
7.388267737,29.39216303,-0.232802418,2,14,high
10.45085355,15.95724077,0.839312843,3,37,high
9.112844964,26.78953122,0.111631826,2,9,low
9.010149852,18.09306596,0.348123763,1,3,low
7.59741639,17.45037983,-0.311120187,0,3,low
8.928948646,25.05764505,0.092495223,2,10,low
9.374251171,23.03464278,-0.689137745,0,5,low
10.23783074,26.18631664,0.106273133,2,11,low
7.355215639,19.98950682,-0.376054292,3,41,high
8.265317851,20.17842206,0.501454219,3,33,high
9.915496544,23.58039554,0.048122163,2,8,low
6.870782085,21.63326357,0.827331277,1,14,high
10.20301869,21.6272087,0.048536488,1,9,low
7.257177781,19.02915209,0.122806285,1,10,low
11.14383889,23.30875233,-0.524203396,1,9,low
11.3335298,19.56457886,0.43372355,2,7,low
12.71392042,14.75248504,-0.698883431,1,11,low
7.00333672,20.31363417,0.142714779,3,21,high
6.986851862,31.23278626,0.258046774,2,22,high
7.922721474,28.46750901,-0.864703051,0,37,high
6.83321682,23.6235249,0.466034535,2,32,high
9.13060555,25.83655391,0.016986319,3,47,high
9.205584567,32.39831852,-0.608735174,1,7,low
7.826201784,27.87566076,0.264362303,0,21,high
9.589354476,13.62208991,-0.048207828,2,18,high
8.427865573,21.31712731,-0.010604412,1,8,low
11.68275574,26.4821219,0.968886208,2,5,low
9.627067961,26.05817397,-0.693136902,1,12,low
8.746669292,26.0010476,-0.584968528,4,30,high
8.27473468,33.5141366,-0.512956007,1,6,low
10.03797797,25.62504685,0.594702869,1,6,low
9.180244321,25.44461012,-0.082642659,1,31,high
7.523346246,15.59948648,-0.693250943,1,46,high
10.01158775,17.08437189,0.007377019,1,4,low
6.889067011,27.92535598,0.717602607,2,15,high
8.679573903,31.49128186,-0.696888875,2,11,low
9.604019019,21.63834539,-0.829798295,4,11,high
6.432188521,24.45804984,-0.253027882,3,14,high
